"","5","8","12","16","20","24"
"TRINITY_DN63247_c0_g2",75,71,218,137,191,102
"TRINITY_DN63236_c0_g1",8,22,29,32,4,0
"TRINITY_DN63244_c0_g1",48,37,58,94,43,44
"TRINITY_DN63302_c0_g1",2,5,13,61,20,47
"TRINITY_DN63219_c1_g1",10,20,16,41,14,32
"TRINITY_DN63883_c0_g1",14,17,4,11,21,4
"TRINITY_DN63866_c0_g1",65,170,99,137,69,91
"TRINITY_DN63866_c1_g1",86,71,94,78,18,71
"TRINITY_DN63866_c1_g3",20,29,50,38,11,21
"TRINITY_DN64005_c0_g1",16,10,8,12,14,15
"TRINITY_DN64102_c0_g1",41,18,17,31,18,40
"TRINITY_DN64006_c0_g1",38,32,46,40,38,27
"TRINITY_DN64072_c0_g1",28,55,51,47,75,52
"TRINITY_DN64123_c0_g1",50,63,36,51,56,37
"TRINITY_DN64157_c0_g1",0,0,27,17,0,22
"TRINITY_DN64189_c0_g1",8,19,37,4,24,14
"TRINITY_DN64191_c0_g2",10,70,50,45,54,41
"TRINITY_DN64203_c0_g1",17,12,82,64,64,89
"TRINITY_DN64226_c0_g1",49,49,83,63,70,57
"TRINITY_DN64227_c0_g1",10,24,22,8,8,13
"TRINITY_DN64281_c0_g1",3,15,26,13,8,8
"TRINITY_DN64293_c0_g1",26,39,36,43,43,43
"TRINITY_DN64214_c0_g3",13,4,12,13,0,0
"TRINITY_DN64231_c0_g1",69,35,50,112,68,50
"TRINITY_DN65094_c0_g1",18,13,41,71,30,6
"TRINITY_DN65049_c0_g1",7,18,21,36,23,3
"TRINITY_DN65045_c0_g2",16,16,44,13,17,0
"TRINITY_DN65063_c0_g1",160,84,76,41,401,69
"TRINITY_DN65032_c2_g1",44,19,48,13,4,22
"TRINITY_DN65139_c0_g1",19,36,43,12,14,33
"TRINITY_DN65109_c0_g1",381,567,475,491,524,337
"TRINITY_DN65189_c0_g1",13,51,31,43,15,33
"TRINITY_DN65107_c1_g1",12,33,15,54,50,23
"TRINITY_DN65196_c0_g1",8,13,14,12,18,15
"TRINITY_DN65114_c1_g2",14,23,23,34,93,36
"TRINITY_DN65163_c0_g1",22,19,16,28,22,27
"TRINITY_DN65264_c0_g1",22,14,84,37,28,3
"TRINITY_DN65264_c0_g2",0,12,16,12,17,5
"TRINITY_DN65213_c1_g1",11,7,15,2,14,4
"TRINITY_DN65283_c0_g1",10,33,1,16,13,0
"TRINITY_DN65286_c0_g2",35,23,14,27,56,45
"TRINITY_DN65279_c0_g1",13,10,10,20,2,63
"TRINITY_DN65277_c0_g1",0,11,9,0,11,15
"TRINITY_DN65246_c0_g1",133,68,42,79,76,374
"TRINITY_DN65506_c1_g1",8,22,12,8,6,31
"TRINITY_DN65576_c0_g1",19,13,24,31,5,33
"TRINITY_DN65510_c0_g1",42,61,116,189,35,14
"TRINITY_DN65510_c1_g2",22,11,30,50,15,0
"TRINITY_DN65538_c0_g1",0,20,21,18,4,24
"TRINITY_DN65516_c0_g1",6,7,12,16,15,6
"TRINITY_DN66286_c0_g1",8,15,50,50,0,0
"TRINITY_DN66254_c1_g1",37,56,87,47,23,79
"TRINITY_DN66227_c0_g2",15,17,58,46,10,5
"TRINITY_DN66227_c0_g5",5,22,71,74,17,0
"TRINITY_DN66227_c1_g2",12,11,36,36,4,3
"TRINITY_DN66227_c1_g4",13,14,67,90,5,9
"TRINITY_DN66297_c0_g1",17,10,15,9,5,19
"TRINITY_DN67369_c0_g1",23,35,35,35,21,19
"TRINITY_DN67403_c1_g1",5,14,8,10,11,31
"TRINITY_DN67332_c0_g1",21,31,12,29,13,44
"TRINITY_DN67344_c0_g1",31,91,52,137,86,80
"TRINITY_DN67342_c0_g1",4,14,17,23,16,0
"TRINITY_DN67711_c0_g1",27,18,25,24,18,3
"TRINITY_DN67784_c0_g1",20,10,17,2,12,10
"TRINITY_DN67771_c0_g1",0,11,11,11,4,0
"TRINITY_DN67720_c0_g1",6,22,21,19,8,7
"TRINITY_DN67887_c0_g1",342,283,325,448,431,383
"TRINITY_DN67876_c0_g1",0,18,16,22,18,2
"TRINITY_DN67815_c0_g1",4,17,9,11,25,18
"TRINITY_DN67875_c0_g1",8,15,2,13,15,10
"TRINITY_DN67886_c0_g3",44,31,57,31,43,17
"TRINITY_DN67937_c0_g1",41,63,42,58,81,61
"TRINITY_DN67915_c1_g2",13,23,2,22,10,6
"TRINITY_DN67928_c0_g1",15,12,17,28,23,18
"TRINITY_DN67971_c2_g1",34,55,36,69,20,0
"TRINITY_DN67974_c0_g1",35,32,36,2,31,10
"TRINITY_DN68002_c0_g2",26,24,63,70,36,41
"TRINITY_DN67917_c0_g1",26,39,85,76,63,34
"TRINITY_DN67985_c2_g1",14,34,19,23,36,23
"TRINITY_DN67931_c0_g1",0,20,28,17,50,4
"TRINITY_DN68085_c0_g1",35,47,77,69,44,39
"TRINITY_DN68061_c0_g1",59,127,262,145,118,711
"TRINITY_DN68058_c0_g1",51,62,76,61,42,85
"TRINITY_DN68033_c0_g1",20,21,2,23,17,26
"TRINITY_DN68711_c0_g2",55,55,45,59,65,91
"TRINITY_DN69038_c0_g1",10,19,3,86,43,64
"TRINITY_DN69070_c0_g1",111,127,216,183,140,111
"TRINITY_DN69010_c0_g2",60,99,65,5,4,4
"TRINITY_DN69584_c0_g1",27,9,26,12,26,14
"TRINITY_DN69560_c0_g1",38,63,83,75,92,60
"TRINITY_DN69561_c0_g1",17,33,27,27,29,20
"TRINITY_DN69653_c0_g1",54,63,57,70,53,74
"TRINITY_DN69657_c0_g1",11,6,12,33,17,8
"TRINITY_DN69676_c0_g1",17,45,50,29,66,55
"TRINITY_DN69680_c0_g1",27,71,103,212,92,199
"TRINITY_DN69666_c0_g2",16,12,33,6,11,0
"TRINITY_DN69622_c0_g1",67,109,42,57,54,46
"TRINITY_DN69687_c1_g2",8,8,26,13,28,32
"TRINITY_DN69718_c0_g3",20,18,20,6,14,10
"TRINITY_DN69801_c0_g1",24,39,24,34,48,33
"TRINITY_DN69726_c0_g1",18,13,23,24,17,9
"TRINITY_DN69733_c0_g1",17,21,33,44,51,37
"TRINITY_DN69749_c0_g1",13,22,16,8,15,10
"TRINITY_DN70190_c0_g1",31,19,28,38,72,45
"TRINITY_DN70132_c0_g1",25,39,26,26,57,13
"TRINITY_DN70142_c0_g1",53,56,91,71,54,76
"TRINITY_DN70107_c1_g1",10,3,17,11,23,6
"TRINITY_DN70333_c0_g1",7,20,19,45,24,4
"TRINITY_DN70385_c0_g1",6,30,39,31,4,0
"TRINITY_DN70396_c0_g2",19,11,3,12,19,7
"TRINITY_DN70384_c0_g2",4,17,12,19,18,0
"TRINITY_DN70384_c0_g3",8,14,17,44,4,7
"TRINITY_DN70325_c0_g1",8,2,22,14,19,10
"TRINITY_DN70356_c0_g2",32,15,44,35,36,14
"TRINITY_DN71085_c0_g1",12,2,10,21,24,7
"TRINITY_DN71158_c0_g1",3,3,30,11,13,0
"TRINITY_DN71176_c0_g1",39,32,7,51,28,35
"TRINITY_DN71174_c0_g1",331,244,480,377,536,193
"TRINITY_DN71174_c1_g1",401,565,858,624,390,501
"TRINITY_DN71126_c0_g1",51,67,77,63,80,116
"TRINITY_DN71130_c0_g1",22,4,25,23,17,0
"TRINITY_DN71109_c0_g1",14,48,15,12,16,28
"TRINITY_DN71202_c0_g1",18,20,35,58,17,0
"TRINITY_DN73048_c0_g1",11,13,8,12,5,4
"TRINITY_DN73102_c0_g1",51,69,25,33,52,67
"TRINITY_DN73050_c0_g1",206,178,173,175,87,185
"TRINITY_DN73050_c0_g3",20,19,20,40,11,22
"TRINITY_DN73089_c0_g2",9,31,14,29,4,44
"TRINITY_DN73391_c0_g1",5,54,21,0,36,20
"TRINITY_DN74088_c0_g1",22,18,9,6,9,20
"TRINITY_DN74088_c0_g2",19,26,28,26,36,15
"TRINITY_DN74078_c0_g1",10,18,12,36,10,37
"TRINITY_DN74018_c0_g1",14,10,5,21,27,7
"TRINITY_DN74086_c0_g1",14,35,13,31,23,7
"TRINITY_DN74009_c0_g1",17,22,22,15,19,14
"TRINITY_DN74009_c1_g1",14,6,22,22,16,26
"TRINITY_DN74060_c0_g1",17,8,6,17,21,16
"TRINITY_DN74575_c0_g1",63,30,76,149,55,36
"TRINITY_DN74563_c0_g1",14,13,23,37,36,3
"TRINITY_DN74541_c0_g1",15,6,27,20,13,13
"TRINITY_DN74559_c0_g1",0,12,14,19,10,7
"TRINITY_DN74734_c0_g1",2,23,11,4,15,0
"TRINITY_DN74782_c0_g1",7,17,13,9,12,13
"TRINITY_DN74743_c0_g2",41,31,51,56,82,57
"TRINITY_DN75012_c0_g1",15,13,26,25,11,5
"TRINITY_DN75042_c1_g1",6,11,37,22,5,0
"TRINITY_DN75015_c4_g3",111,286,303,391,298,335
"TRINITY_DN76558_c0_g1",17,14,30,4,11,8
"TRINITY_DN76558_c0_g2",41,73,63,26,43,22
"TRINITY_DN76558_c0_g3",22,11,25,7,2,13
"TRINITY_DN76511_c0_g1",13,18,16,8,5,23
"TRINITY_DN76665_c0_g1",11,8,14,2,18,15
"TRINITY_DN76706_c0_g3",32,8,43,17,33,22
"TRINITY_DN76664_c0_g1",26,11,31,5,4,0
"TRINITY_DN76629_c0_g1",90,491,271,377,366,357
"TRINITY_DN76640_c0_g1",31,23,70,42,18,12
"TRINITY_DN76703_c0_g1",18,28,35,31,44,8
"TRINITY_DN76663_c0_g2",10,15,15,38,39,17
"TRINITY_DN76683_c0_g1",11,4,23,26,16,2
"TRINITY_DN76708_c0_g3",2,7,24,36,14,0
"TRINITY_DN76730_c1_g2",0,13,16,17,11,10
"TRINITY_DN77151_c0_g1",29,30,17,26,20,21
"TRINITY_DN77161_c4_g1",8,5,11,4,19,12
"TRINITY_DN77145_c0_g1",35,66,45,60,60,56
"TRINITY_DN77204_c0_g1",29,46,40,34,17,15
"TRINITY_DN77275_c0_g1",26,7,24,28,0,0
"TRINITY_DN78310_c0_g1",15,10,3,3,39,34
"TRINITY_DN78340_c0_g1",11,13,18,23,12,3
"TRINITY_DN78330_c0_g1",23,90,76,0,29,29
"TRINITY_DN78331_c0_g2",17,0,20,0,11,2
"TRINITY_DN78574_c0_g1",12,17,14,6,25,91
"TRINITY_DN78532_c0_g1",2,52,5,165,184,71
"TRINITY_DN78799_c0_g1",26,39,15,7,12,7
"TRINITY_DN78737_c0_g1",11,4,11,22,13,7
"TRINITY_DN78792_c0_g1",131,176,163,196,183,261
"TRINITY_DN78755_c0_g1",23,56,67,56,68,28
"TRINITY_DN78750_c4_g1",12,30,33,30,23,25
"TRINITY_DN79181_c0_g1",89,107,141,197,170,138
"TRINITY_DN79962_c0_g1",3,20,14,2,10,11
"TRINITY_DN79998_c0_g1",58,64,56,48,42,67
"TRINITY_DN80147_c0_g1",4,0,26,11,1,13
"TRINITY_DN80169_c0_g1",44,78,67,75,79,78
"TRINITY_DN80671_c0_g1",39,20,9,30,19,29
"TRINITY_DN80656_c0_g1",5,30,20,10,8,13
"TRINITY_DN80622_c0_g3",3,11,14,11,7,13
"TRINITY_DN80694_c0_g1",34,19,50,34,12,46
"TRINITY_DN80662_c0_g1",11,14,24,48,15,4
"TRINITY_DN80618_c0_g1",40,43,32,73,61,47
"TRINITY_DN80618_c1_g2",38,77,34,32,30,29
"TRINITY_DN80695_c0_g1",20,25,16,29,11,8
"TRINITY_DN80624_c0_g1",27,32,19,52,16,25
"TRINITY_DN82050_c0_g1",6,17,39,26,17,9
"TRINITY_DN82029_c0_g1",39,21,8,50,20,28
"TRINITY_DN82028_c0_g1",24,24,27,26,51,32
"TRINITY_DN82101_c0_g1",18,21,6,9,39,25
"TRINITY_DN82075_c0_g1",3,6,34,13,23,22
"TRINITY_DN82090_c9_g1",11,18,6,24,6,0
"TRINITY_DN82065_c0_g1",18,24,15,11,31,12
"TRINITY_DN82043_c0_g1",25,25,26,62,71,56
"TRINITY_DN82043_c0_g3",16,7,15,35,11,11
"TRINITY_DN82614_c0_g1",38,56,23,39,28,36
"TRINITY_DN82613_c0_g2",12,4,13,13,5,0
"TRINITY_DN82656_c0_g1",63,71,107,49,91,48
"TRINITY_DN83172_c0_g1",12,11,4,4,4,17
"TRINITY_DN83175_c0_g1",481,407,402,403,325,359
"TRINITY_DN83202_c0_g1",83,127,89,112,134,92
"TRINITY_DN83201_c0_g1",35,42,31,75,45,78
"TRINITY_DN83331_c0_g1",282,0,110,142,95,45
"TRINITY_DN83382_c0_g1",16,0,11,2,7,15
"TRINITY_DN83323_c0_g1",40,69,72,66,29,33
"TRINITY_DN84011_c0_g1",40,29,68,66,44,38
"TRINITY_DN84041_c1_g2",21,7,102,72,14,0
"TRINITY_DN84884_c0_g1",5,16,20,1,23,5
"TRINITY_DN84831_c0_g5",22,33,38,25,16,29
"TRINITY_DN84828_c0_g1",22,42,18,46,30,19
"TRINITY_DN85087_c1_g1",26,46,81,54,73,101
"TRINITY_DN85078_c0_g1",49,52,63,44,90,56
"TRINITY_DN85302_c0_g1",23,13,17,13,30,18
"TRINITY_DN85280_c2_g1",3,3,15,15,22,9
"TRINITY_DN85435_c0_g1",11,5,19,30,23,2
"TRINITY_DN85458_c0_g1",23,4,20,16,40,21
"TRINITY_DN85846_c0_g1",6,4,13,5,13,16
"TRINITY_DN85866_c1_g1",296,213,261,309,223,149
"TRINITY_DN85902_c0_g1",15,37,39,7,25,24
"TRINITY_DN85937_c0_g1",32,17,44,77,12,3
"TRINITY_DN86541_c0_g1",15,42,42,42,40,29
"TRINITY_DN86516_c0_g1",6,19,11,7,74,2
"TRINITY_DN86522_c0_g2",0,11,11,12,0,3
"TRINITY_DN86876_c0_g2",11,13,25,20,15,0
"TRINITY_DN86889_c0_g2",20,3,10,17,13,2
"TRINITY_DN86808_c0_g1",64,85,77,51,60,75
"TRINITY_DN87093_c0_g1",31,89,26,63,64,77
"TRINITY_DN87102_c0_g1",14,33,30,36,42,26
"TRINITY_DN87023_c0_g3",11,5,23,4,14,0
"TRINITY_DN87063_c0_g2",4,12,20,7,16,2
"TRINITY_DN87377_c0_g1",9,21,16,21,13,35
"TRINITY_DN88609_c0_g1",17,27,15,34,7,11
"TRINITY_DN88624_c0_g1",9,6,18,14,23,0
"TRINITY_DN89255_c1_g1",28,29,38,56,60,47
"TRINITY_DN89775_c0_g1",13,7,37,26,24,0
"TRINITY_DN89805_c0_g1",11,20,26,11,15,26
"TRINITY_DN89803_c0_g1",43,23,17,21,33,46
"TRINITY_DN90395_c0_g2",2,21,42,97,7,100
"TRINITY_DN90309_c0_g2",68,88,75,63,109,122
"TRINITY_DN90343_c0_g1",26,71,45,19,46,31
"TRINITY_DN90376_c0_g1",6,23,21,24,26,13
"TRINITY_DN90317_c0_g1",6,22,12,11,23,4
"TRINITY_DN90699_c0_g2",20,25,19,10,32,22
"TRINITY_DN90673_c0_g2",16,19,8,25,11,0
"TRINITY_DN90629_c0_g1",24,31,8,37,25,12
"TRINITY_DN90609_c0_g1",23,74,56,62,53,22
"TRINITY_DN90633_c0_g1",35,19,12,16,33,13
"TRINITY_DN90849_c0_g1",13,14,2,8,19,4
"TRINITY_DN90849_c0_g4",4,8,20,18,8,11
"TRINITY_DN90881_c1_g1",8,37,21,34,30,10
"TRINITY_DN90864_c0_g1",51,34,23,43,72,49
"TRINITY_DN91048_c0_g1",48,0,31,0,81,45
"TRINITY_DN91052_c0_g1",71,39,41,11,49,56
"TRINITY_DN91085_c0_g1",215,371,329,351,463,305
"TRINITY_DN91456_c0_g1",15,6,35,19,4,6
"TRINITY_DN91494_c0_g4",26,7,14,8,10,13
"TRINITY_DN91462_c0_g1",25,26,12,24,51,4
"TRINITY_DN91450_c0_g2",7,6,11,15,16,6
"TRINITY_DN91428_c0_g1",464,578,611,597,637,541
"TRINITY_DN92114_c0_g3",34,32,53,58,55,64
"TRINITY_DN92147_c1_g1",6,47,30,68,44,23
"TRINITY_DN92183_c1_g2",5,13,14,0,12,6
"TRINITY_DN92122_c0_g2",209,380,292,268,313,379
"TRINITY_DN92359_c0_g1",14,9,6,20,11,9
"TRINITY_DN92494_c0_g1",30,13,22,21,40,17
"TRINITY_DN92494_c3_g1",13,17,10,13,24,27
"TRINITY_DN92443_c0_g1",14,25,12,27,0,6
"TRINITY_DN92654_c0_g1",13,24,25,13,23,21
"TRINITY_DN92881_c0_g1",93,175,123,106,193,111
"TRINITY_DN92812_c0_g2",21,10,5,17,16,25
"TRINITY_DN92822_c0_g2",20,22,24,26,8,4
"TRINITY_DN93167_c0_g1",36,56,24,99,81,55
"TRINITY_DN93457_c0_g1",22,19,10,12,0,16
"TRINITY_DN93436_c0_g1",38,28,47,32,52,56
"TRINITY_DN93933_c0_g1",14,28,24,34,52,14
"TRINITY_DN93984_c0_g1",12,0,13,12,2,0
"TRINITY_DN93912_c0_g2",12,14,10,9,6,11
"TRINITY_DN93932_c0_g1",13,48,9,35,28,31
"TRINITY_DN93921_c1_g1",7,51,50,0,3,21
"TRINITY_DN94481_c0_g1",37,43,53,51,42,49
"TRINITY_DN94439_c0_g1",4,35,18,13,19,8
"TRINITY_DN94465_c0_g1",15,52,28,58,34,20
"TRINITY_DN95106_c0_g1",22,38,36,47,62,23
"TRINITY_DN95061_c0_g1",6,22,12,15,18,0
"TRINITY_DN95815_c2_g2",31,19,62,40,36,24
"TRINITY_DN95815_c3_g1",13,22,6,7,34,27
"TRINITY_DN95846_c0_g1",40,71,32,66,71,64
"TRINITY_DN97752_c0_g1",3,21,31,11,23,22
"TRINITY_DN97738_c0_g2",8,8,14,4,18,17
"TRINITY_DN97834_c0_g1",9,2,33,22,14,3
"TRINITY_DN97899_c0_g1",36,54,48,72,51,31
"TRINITY_DN97964_c0_g1",26,14,34,25,16,8
"TRINITY_DN97929_c0_g1",12,3,14,20,7,5
"TRINITY_DN97945_c0_g2",11,7,25,20,11,6
"TRINITY_DN98376_c0_g1",20,24,11,21,58,37
"TRINITY_DN99112_c0_g1",21,16,19,25,37,20
"TRINITY_DN99119_c1_g2",16,4,84,14,17,17
"TRINITY_DN99141_c0_g1",8,14,17,32,13,0
"TRINITY_DN99472_c0_g1",12,49,37,37,19,61
"TRINITY_DN99452_c0_g1",4,0,4,27,23,13
"TRINITY_DN99440_c0_g1",12,19,34,25,11,8
"TRINITY_DN99500_c5_g1",9,15,11,13,15,2
"TRINITY_DN99554_c0_g1",4,20,16,12,10,8
"TRINITY_DN440_c0_g1",33,85,138,114,181,100
"TRINITY_DN440_c0_g2",12,23,3,34,59,25
"TRINITY_DN434_c0_g1",412,7,262,582,347,162
"TRINITY_DN434_c0_g2",35,21,17,55,21,27
"TRINITY_DN434_c0_g4",19,16,10,9,44,14
"TRINITY_DN434_c0_g5",107,121,107,180,141,159
"TRINITY_DN434_c1_g2",108,125,120,115,223,105
"TRINITY_DN434_c2_g1",43,59,57,43,75,94
"TRINITY_DN445_c0_g1",74,70,62,59,56,85
"TRINITY_DN432_c0_g1",38,60,54,54,107,38
"TRINITY_DN496_c0_g1",568,3612,1381,705,1722,312
"TRINITY_DN496_c1_g1",483,1628,270,52,1227,707
"TRINITY_DN463_c0_g1",121,177,139,207,259,242
"TRINITY_DN463_c1_g1",58,36,61,120,138,138
"TRINITY_DN463_c1_g2",242,402,274,390,465,388
"TRINITY_DN463_c2_g1",61,29,46,54,59,41
"TRINITY_DN487_c0_g1",198,258,186,303,272,272
"TRINITY_DN461_c0_g1",170,218,189,193,256,247
"TRINITY_DN461_c1_g1",155,183,135,134,181,175
"TRINITY_DN449_c1_g1",105,100,125,155,100,60
"TRINITY_DN454_c0_g1",36,58,40,80,57,84
"TRINITY_DN478_c0_g1",110,156,152,213,151,183
"TRINITY_DN478_c1_g1",340,323,435,392,443,347
"TRINITY_DN478_c2_g1",88,84,137,105,88,108
"TRINITY_DN478_c3_g1",455,394,432,656,592,502
"TRINITY_DN458_c0_g1",68,83,141,219,59,81
"TRINITY_DN458_c1_g3",8,15,24,16,15,8
"TRINITY_DN458_c2_g1",64,56,47,103,123,87
"TRINITY_DN458_c3_g2",10,24,22,15,22,17
"TRINITY_DN458_c4_g1",0,11,34,6,10,34
"TRINITY_DN411_c0_g1",46,96,22,81,39,40
"TRINITY_DN411_c0_g2",116,5,22,54,8,105
"TRINITY_DN468_c0_g2",107,81,308,230,93,15
"TRINITY_DN475_c1_g1",20,5,18,14,39,27
"TRINITY_DN407_c0_g1",109,62,91,126,87,75
"TRINITY_DN412_c0_g2",69,208,92,139,143,97
"TRINITY_DN484_c0_g1",60,99,94,102,106,77
"TRINITY_DN484_c1_g1",331,585,632,581,594,526
"TRINITY_DN448_c0_g1",36,38,36,56,18,10
"TRINITY_DN447_c0_g1",90,120,138,160,94,140
"TRINITY_DN485_c0_g1",40,49,43,40,73,54
"TRINITY_DN490_c0_g1",136,130,141,170,191,292
"TRINITY_DN410_c0_g1",20,104,44,101,84,49
"TRINITY_DN453_c0_g1",48,71,54,70,64,58
"TRINITY_DN443_c0_g1",191,186,268,225,61,84
"TRINITY_DN424_c0_g1",17,0,29,0,4,13
"TRINITY_DN424_c2_g1",331,436,357,367,358,357
"TRINITY_DN446_c0_g1",77,159,76,77,126,81
"TRINITY_DN446_c1_g1",211,169,236,342,321,342
"TRINITY_DN404_c0_g1",6,17,16,23,13,14
"TRINITY_DN404_c1_g1",49,118,58,112,112,76
"TRINITY_DN472_c1_g1",49,33,25,30,51,33
"TRINITY_DN495_c0_g1",288,537,711,502,480,276
"TRINITY_DN422_c0_g1",615,714,515,806,986,618
"TRINITY_DN415_c0_g2",143,220,234,225,307,177
"TRINITY_DN409_c0_g1",78,101,78,92,140,63
"TRINITY_DN409_c1_g1",155,179,213,239,299,108
"TRINITY_DN494_c0_g1",198,172,101,109,76,158
"TRINITY_DN420_c0_g1",31,60,118,46,67,60
"TRINITY_DN420_c0_g2",17,19,9,2,17,22
"TRINITY_DN420_c1_g1",83,112,97,79,63,68
"TRINITY_DN470_c0_g1",29,28,15,28,28,23
"TRINITY_DN470_c1_g1",49,33,37,20,52,24
"TRINITY_DN483_c0_g1",62,94,72,140,90,91
"TRINITY_DN429_c1_g1",98,205,140,127,278,99
"TRINITY_DN429_c3_g1",684,935,782,712,916,807
"TRINITY_DN429_c4_g1",75,146,164,132,74,53
"TRINITY_DN429_c10_g1",902,1246,964,1190,1510,964
"TRINITY_DN423_c0_g1",201,289,234,269,276,287
"TRINITY_DN423_c2_g1",20,41,20,47,43,39
"TRINITY_DN481_c1_g1",108,125,118,239,261,176
"TRINITY_DN444_c0_g1",107,167,170,192,145,143
"TRINITY_DN464_c0_g1",14,44,28,29,65,20
"TRINITY_DN464_c0_g2",41,62,77,101,63,39
"TRINITY_DN428_c0_g1",208,245,218,224,319,344
"TRINITY_DN471_c0_g1",164,201,241,228,219,263
"TRINITY_DN471_c1_g1",139,139,198,186,125,128
"TRINITY_DN471_c5_g1",90,59,60,78,44,59
"TRINITY_DN436_c0_g2",19,26,41,28,23,31
"TRINITY_DN457_c0_g2",5,17,17,17,13,12
"TRINITY_DN400_c3_g1",220,197,186,122,218,155
"TRINITY_DN400_c4_g1",30,108,87,84,83,56
"TRINITY_DN400_c9_g1",13,32,14,18,31,35
"TRINITY_DN489_c0_g1",143,154,206,194,224,126
"TRINITY_DN431_c0_g1",49,55,52,37,95,50
"TRINITY_DN474_c0_g1",35,75,66,26,46,28
"TRINITY_DN452_c2_g2",32,68,25,44,47,64
"TRINITY_DN456_c0_g1",1003,73,58,89,37,92
"TRINITY_DN456_c1_g1",77,98,94,124,84,116
"TRINITY_DN491_c0_g1",198,216,144,216,277,242
"TRINITY_DN437_c0_g1",8,29,69,211,3,10
"TRINITY_DN442_c0_g1",243,56,53,179,518,254
"TRINITY_DN479_c0_g1",235,255,248,309,191,491
"TRINITY_DN479_c0_g2",43,55,32,51,65,16
"TRINITY_DN497_c0_g1",36,47,75,76,36,40
"TRINITY_DN497_c1_g1",618,1300,1056,878,1087,861
"TRINITY_DN469_c1_g4",390,762,260,520,378,260
"TRINITY_DN469_c1_g5",75,55,81,63,40,68
"TRINITY_DN465_c0_g2",26,24,41,60,17,0
"TRINITY_DN466_c1_g1",54,58,63,56,51,62
"TRINITY_DN466_c1_g2",3,13,10,11,10,16
"TRINITY_DN425_c0_g1",25,67,8,49,38,26
"TRINITY_DN459_c0_g1",108,127,174,177,124,120
"TRINITY_DN419_c0_g1",60,63,56,64,99,60
"TRINITY_DN419_c1_g1",60,50,67,86,141,67
"TRINITY_DN419_c2_g3",60,79,88,75,88,30
"TRINITY_DN419_c3_g1",108,100,99,119,63,83
"TRINITY_DN498_c0_g1",26,15,55,57,35,29
"TRINITY_DN414_c0_g1",301,359,344,431,536,406
"TRINITY_DN414_c1_g1",25,20,68,39,25,13
"TRINITY_DN414_c20_g1",42,55,52,63,61,73
"TRINITY_DN451_c1_g1",13,46,44,49,94,27
"TRINITY_DN488_c0_g1",41,53,59,82,65,56
"TRINITY_DN473_c0_g1",123,144,127,182,228,152
"TRINITY_DN433_c0_g1",4,11,24,13,17,17
"TRINITY_DN441_c0_g1",119,225,294,161,235,314
"TRINITY_DN405_c1_g1",261,104,380,416,357,237
"TRINITY_DN947_c0_g1",597,523,755,642,535,610
"TRINITY_DN921_c0_g1",67,50,84,113,169,87
"TRINITY_DN941_c0_g1",79,118,64,93,71,95
"TRINITY_DN909_c0_g1",14,20,42,16,10,19
"TRINITY_DN909_c1_g2",70,128,134,103,79,91
"TRINITY_DN987_c0_g1",246,347,284,357,339,320
"TRINITY_DN924_c0_g1",131,123,43,82,101,100
"TRINITY_DN924_c1_g1",18,20,15,15,51,2
"TRINITY_DN904_c0_g1",69,45,65,88,100,54
"TRINITY_DN923_c0_g1",12,42,37,19,71,28
"TRINITY_DN994_c0_g1",161,132,241,243,257,127
"TRINITY_DN986_c0_g1",54,70,53,52,60,50
"TRINITY_DN905_c0_g1",63,128,104,98,88,102
"TRINITY_DN905_c3_g1",253,245,154,193,211,243
"TRINITY_DN981_c0_g1",159,210,204,208,219,234
"TRINITY_DN981_c1_g1",101,59,75,76,71,42
"TRINITY_DN934_c0_g1",101,64,110,46,98,69
"TRINITY_DN934_c1_g1",37,66,56,58,51,40
"TRINITY_DN956_c1_g1",9,7,26,14,0,12
"TRINITY_DN984_c0_g2",45,56,60,109,81,54
"TRINITY_DN984_c1_g1",138,139,106,139,168,106
"TRINITY_DN974_c0_g1",216,228,238,508,391,345
"TRINITY_DN917_c1_g1",144,152,136,147,160,147
"TRINITY_DN936_c0_g1",79,2075,432,493,480,599
"TRINITY_DN936_c1_g1",86,66,112,132,68,122
"TRINITY_DN953_c0_g2",184,249,246,317,246,239
"TRINITY_DN961_c0_g1",60,43,35,38,51,54
"TRINITY_DN945_c0_g1",79,137,67,129,84,58
"TRINITY_DN938_c0_g1",92,77,107,78,69,71
"TRINITY_DN952_c0_g1",140,185,155,159,232,125
"TRINITY_DN937_c0_g1",63,109,60,80,89,94
"TRINITY_DN903_c1_g2",31,33,41,31,15,44
"TRINITY_DN966_c0_g1",108,401,120,233,306,135
"TRINITY_DN963_c0_g1",29,40,33,89,43,23
"TRINITY_DN975_c0_g1",182,164,161,155,161,127
"TRINITY_DN902_c0_g1",52,87,42,60,39,34
"TRINITY_DN902_c0_g2",24,33,6,22,16,6
"TRINITY_DN919_c1_g1",170,201,245,190,192,170
"TRINITY_DN990_c0_g1",64,79,50,66,54,68
"TRINITY_DN990_c1_g1",31,11,8,8,12,17
"TRINITY_DN964_c0_g1",496,636,677,1121,1054,679
"TRINITY_DN980_c0_g1",35,100,33,98,97,48
"TRINITY_DN980_c1_g1",82,82,76,73,129,79
"TRINITY_DN946_c0_g1",17,28,22,18,32,26
"TRINITY_DN944_c0_g1",30,39,26,28,44,18
"TRINITY_DN943_c0_g2",11,34,14,18,40,22
