"","260","261","262","248","249","250"
"TRINITY_DN207552_c0_g2",21,30,19,26,4,8
"TRINITY_DN207691_c1_g1",33,9,13,23,2,22
"TRINITY_DN207691_c1_g3",9,21,4,28,9,11
"TRINITY_DN208806_c0_g1",64,14,35,49,31,18
"TRINITY_DN213150_c0_g2",27,17,20,24,4,10
"TRINITY_DN213137_c0_g1",115,216,194,186,96,53
"TRINITY_DN213856_c0_g1",15,10,33,52,19,38
"TRINITY_DN218256_c0_g1",13,13,15,28,10,7
"TRINITY_DN221296_c0_g1",44,92,55,35,14,41
"TRINITY_DN222327_c0_g1",29,23,30,23,0,14
"TRINITY_DN224989_c0_g1",71,122,66,213,50,49
"TRINITY_DN226428_c0_g3",13,23,40,2,9,7
"TRINITY_DN229618_c0_g1",11,13,6,14,0,0
"TRINITY_DN230814_c0_g1",87,75,73,33,51,19
"TRINITY_DN230786_c0_g1",16,17,10,13,0,12
"TRINITY_DN231075_c0_g1",93,85,72,42,33,8
"TRINITY_DN232676_c0_g1",11,2,16,5,0,18
"TRINITY_DN233104_c0_g1",80,69,88,111,28,60
"TRINITY_DN233587_c0_g1",63,76,51,70,16,35
"TRINITY_DN233600_c0_g1",18,29,17,18,3,6
"TRINITY_DN234132_c1_g1",20,13,32,14,2,2
"TRINITY_DN234132_c1_g3",18,16,8,11,0,4
"TRINITY_DN234986_c0_g1",33,41,38,0,12,0
"TRINITY_DN236900_c0_g1",7,17,16,10,11,4
"TRINITY_DN239501_c0_g1",30,34,37,11,10,26
"TRINITY_DN239469_c0_g1",133,104,181,279,116,80
"TRINITY_DN239914_c0_g1",50,52,57,68,7,9
"TRINITY_DN240229_c0_g1",75,40,15,13,12,0
"TRINITY_DN240699_c0_g1",79,62,70,45,17,24
"TRINITY_DN241470_c0_g1",11,6,16,44,14,28
"TRINITY_DN244349_c0_g1",7,13,13,18,4,10
"TRINITY_DN248425_c0_g1",7,27,35,54,24,14
"TRINITY_DN250397_c0_g1",19,28,67,14,6,0
"TRINITY_DN251280_c1_g1",13,46,11,7,6,0
"TRINITY_DN251330_c0_g1",22,43,18,0,17,12
"TRINITY_DN251355_c1_g1",15,12,36,12,13,0
"TRINITY_DN251905_c0_g1",51,99,63,51,50,17
"TRINITY_DN251905_c0_g4",9,20,13,26,50,24
"TRINITY_DN253134_c0_g1",154,173,126,120,38,61
"TRINITY_DN254591_c0_g2",55,46,38,15,17,22
"TRINITY_DN256929_c0_g2",415,454,620,443,141,121
"TRINITY_DN256991_c0_g1",20,23,31,35,15,15
"TRINITY_DN257455_c0_g1",9,37,27,4,2,11
"TRINITY_DN257558_c0_g1",17,15,14,10,4,3
"TRINITY_DN259148_c0_g1",98,143,89,68,47,42
"TRINITY_DN259576_c0_g1",109,53,125,87,55,42
"TRINITY_DN259716_c0_g1",64,83,142,113,41,33
"TRINITY_DN261916_c0_g2",30,41,36,84,18,20
"TRINITY_DN265405_c0_g2",18,19,33,0,2,8
"TRINITY_DN267242_c0_g1",28,14,26,17,6,16
"TRINITY_DN267312_c0_g1",40,69,75,89,24,16
"TRINITY_DN270609_c0_g1",15,4,12,15,0,2
"TRINITY_DN270609_c0_g2",72,148,120,45,53,52
"TRINITY_DN273909_c0_g1",15,53,62,99,12,14
"TRINITY_DN275502_c0_g1",53,54,59,23,18,13
"TRINITY_DN276919_c0_g2",20,32,32,59,19,12
"TRINITY_DN277249_c1_g2",13,10,37,15,0,3
"TRINITY_DN279709_c0_g1",29,41,51,52,20,20
"TRINITY_DN280444_c0_g2",84,67,104,52,35,15
"TRINITY_DN282442_c0_g1",14,6,16,47,6,10
"TRINITY_DN286829_c0_g2",341,448,313,291,109,95
"TRINITY_DN290802_c0_g1",21,6,9,10,48,18
"TRINITY_DN291157_c0_g1",408,466,390,159,141,146
"TRINITY_DN292507_c0_g1",3,25,20,14,5,2
"TRINITY_DN294233_c0_g1",83,95,116,112,29,17
"TRINITY_DN297427_c0_g1",120,54,123,36,34,42
"TRINITY_DN201545_c0_g1",2,13,34,21,8,3
"TRINITY_DN201566_c0_g1",24,21,53,26,10,15
"TRINITY_DN201703_c0_g1",8,8,16,31,30,12
"TRINITY_DN201696_c0_g1",56,41,34,32,11,43
"TRINITY_DN206344_c0_g1",41,30,43,2,5,8
"TRINITY_DN208225_c1_g1",8,13,24,18,14,8
"TRINITY_DN209271_c0_g1",75,62,66,63,19,26
"TRINITY_DN211909_c0_g1",46,32,30,13,13,2
"TRINITY_DN212912_c0_g1",151,131,183,139,82,56
"TRINITY_DN213291_c0_g1",26,9,16,15,12,4
"TRINITY_DN217157_c0_g1",171,106,74,79,41,61
"TRINITY_DN217416_c0_g1",52,81,96,92,17,17
"TRINITY_DN218595_c0_g1",12,18,24,11,4,8
"TRINITY_DN218833_c0_g1",13,18,6,36,35,18
"TRINITY_DN223616_c0_g1",41,32,38,39,19,16
"TRINITY_DN225721_c0_g1",45,32,36,11,16,40
"TRINITY_DN226314_c0_g1",23,22,45,77,35,32
"TRINITY_DN226415_c0_g1",1778,1796,4640,389,253,328
"TRINITY_DN228973_c0_g1",99,127,131,156,183,93
"TRINITY_DN230263_c1_g1",77,95,105,217,119,69
"TRINITY_DN233673_c0_g1",65,77,128,49,48,34
"TRINITY_DN235217_c0_g1",11,22,29,56,7,3
"TRINITY_DN238544_c0_g1",31,39,16,2,0,0
"TRINITY_DN241597_c0_g1",102,118,132,73,17,24
"TRINITY_DN241596_c0_g1",9,44,17,13,2,0
"TRINITY_DN242354_c0_g1",814,954,1391,750,77,155
"TRINITY_DN244038_c0_g2",89,62,65,44,39,33
"TRINITY_DN244042_c0_g1",16,12,16,6,8,12
"TRINITY_DN244084_c0_g1",66,45,58,62,32,41
"TRINITY_DN246366_c0_g1",8,12,14,50,19,25
"TRINITY_DN248132_c1_g1",14,10,35,62,10,11
"TRINITY_DN248189_c0_g1",150,104,122,224,95,48
"TRINITY_DN251804_c0_g1",14,13,6,20,6,8
"TRINITY_DN253292_c0_g1",7,14,13,18,0,8
"TRINITY_DN254474_c0_g1",36,44,54,64,7,33
"TRINITY_DN258128_c0_g1",41,57,68,29,29,28
"TRINITY_DN259411_c0_g2",28,12,9,33,6,7
"TRINITY_DN262124_c0_g1",25,38,64,39,8,16
"TRINITY_DN263098_c0_g1",57,59,56,50,33,50
"TRINITY_DN263743_c0_g1",115,97,106,29,27,30
"TRINITY_DN263814_c0_g1",54,67,79,183,98,83
"TRINITY_DN266800_c0_g2",16,5,12,16,2,6
"TRINITY_DN268318_c0_g1",19,11,22,2,7,0
"TRINITY_DN269012_c0_g1",30,14,13,3,6,14
"TRINITY_DN274832_c0_g1",3,26,9,14,11,5
"TRINITY_DN275200_c2_g1",10,39,28,5,15,7
"TRINITY_DN275210_c1_g1",148,195,311,223,118,76
"TRINITY_DN277545_c2_g2",12,17,12,12,8,0
"TRINITY_DN277785_c4_g1",19,11,37,38,4,3
"TRINITY_DN278739_c0_g3",59,84,90,32,44,16
"TRINITY_DN278793_c0_g1",78,108,160,105,23,34
"TRINITY_DN279247_c0_g1",77,77,105,87,44,24
"TRINITY_DN281921_c0_g2",35,45,73,62,30,26
"TRINITY_DN285498_c0_g1",42,44,37,48,8,3
"TRINITY_DN285480_c0_g1",18,20,26,0,0,2
"TRINITY_DN287304_c1_g4",8,18,12,21,4,10
"TRINITY_DN289226_c0_g1",46,44,24,21,16,24
"TRINITY_DN289392_c0_g1",14,49,19,6,13,10
"TRINITY_DN290716_c0_g1",28,20,16,3,2,3
"TRINITY_DN290857_c0_g1",45,35,52,81,55,16
"TRINITY_DN291577_c2_g1",8,12,12,6,3,11
"TRINITY_DN291596_c3_g1",159,174,86,45,49,37
"TRINITY_DN298019_c0_g1",91,126,93,518,138,111
"TRINITY_DN200771_c0_g1",289,347,208,22,55,31
"TRINITY_DN200771_c0_g3",165,297,156,25,24,8
"TRINITY_DN200771_c0_g4",629,900,951,194,87,105
"TRINITY_DN200814_c0_g1",80,68,89,272,102,107
"TRINITY_DN201281_c0_g2",40,47,17,47,30,15
"TRINITY_DN201834_c3_g1",3,25,11,34,24,17
"TRINITY_DN203176_c0_g1",80,80,72,54,27,25
"TRINITY_DN204049_c0_g1",27,10,18,13,8,6
"TRINITY_DN207782_c0_g2",22,5,23,26,10,7
"TRINITY_DN207914_c0_g1",112,107,137,180,56,13
"TRINITY_DN208151_c0_g1",25,53,47,39,12,0
"TRINITY_DN208468_c0_g1",31,21,9,24,4,4
"TRINITY_DN208502_c0_g1",13,12,18,38,34,12
"TRINITY_DN208908_c0_g1",11,14,9,22,3,8
"TRINITY_DN209483_c0_g1",18,22,14,39,26,25
"TRINITY_DN210155_c0_g1",11,6,15,36,0,11
"TRINITY_DN210121_c0_g1",24,35,13,14,12,5
"TRINITY_DN210459_c0_g1",19,21,61,61,19,23
"TRINITY_DN210802_c0_g1",77,75,86,28,6,40
"TRINITY_DN210881_c0_g1",43,45,71,88,24,21
"TRINITY_DN211164_c0_g1",311,282,383,223,75,36
"TRINITY_DN211233_c0_g1",15,19,25,8,15,17
"TRINITY_DN211764_c0_g2",4,16,15,12,2,17
"TRINITY_DN213116_c0_g1",46,29,33,82,33,9
"TRINITY_DN213419_c2_g1",81,49,139,40,8,16
"TRINITY_DN215784_c2_g1",8,13,11,2,6,12
"TRINITY_DN216029_c1_g1",20,22,7,14,7,4
"TRINITY_DN216100_c2_g3",44,48,41,20,6,14
"TRINITY_DN216455_c1_g1",22,47,23,15,13,10
"TRINITY_DN217036_c0_g1",135,151,227,141,24,25
"TRINITY_DN217106_c0_g2",46,49,79,102,44,23
"TRINITY_DN218212_c0_g1",45,36,46,3,0,0
"TRINITY_DN226921_c0_g1",63,66,92,33,77,30
"TRINITY_DN230470_c0_g1",18,12,8,18,0,4
"TRINITY_DN233180_c0_g1",286,302,450,191,47,77
"TRINITY_DN233163_c0_g1",62,90,114,109,182,139
"TRINITY_DN234595_c0_g1",16,21,53,26,7,10
"TRINITY_DN236645_c0_g1",11,16,20,2,9,9
"TRINITY_DN236927_c0_g1",46,22,36,59,23,42
"TRINITY_DN236968_c0_g1",10,3,23,57,35,20
"TRINITY_DN238877_c0_g1",12,17,32,93,8,2
"TRINITY_DN240460_c0_g1",39,34,63,20,8,14
"TRINITY_DN240483_c0_g1",8,17,14,11,0,5
"TRINITY_DN242126_c0_g2",34,24,30,33,28,33
"TRINITY_DN242725_c0_g1",16,10,22,36,4,16
"TRINITY_DN243676_c0_g1",15,18,42,25,6,0
"TRINITY_DN245166_c0_g1",129,159,146,64,122,92
"TRINITY_DN245338_c0_g1",19,9,16,33,17,37
"TRINITY_DN245502_c0_g1",27,21,11,29,28,9
"TRINITY_DN245526_c0_g1",13,53,40,35,0,15
"TRINITY_DN245526_c1_g2",14,36,20,5,9,0
"TRINITY_DN252504_c0_g2",14,18,30,10,2,4
"TRINITY_DN255435_c0_g1",26,31,13,148,25,37
"TRINITY_DN256819_c0_g1",65,53,67,35,18,12
"TRINITY_DN257255_c0_g1",29,35,59,49,43,17
"TRINITY_DN261218_c0_g1",2,11,12,16,2,10
"TRINITY_DN263683_c0_g1",14,8,33,16,5,0
"TRINITY_DN264231_c0_g2",3,22,41,29,3,0
"TRINITY_DN265953_c0_g1",28,25,19,17,22,7
"TRINITY_DN271034_c0_g1",90,78,44,100,85,92
"TRINITY_DN271229_c0_g2",2,7,22,14,9,20
"TRINITY_DN271712_c0_g1",14,6,16,15,5,0
"TRINITY_DN272583_c0_g1",208,141,323,251,101,80
"TRINITY_DN273537_c0_g1",3,8,11,19,12,10
"TRINITY_DN274266_c1_g1",256,210,192,2727,995,1414
"TRINITY_DN274281_c0_g1",5,19,13,14,13,3
"TRINITY_DN274716_c0_g1",13,37,18,1,3,0
"TRINITY_DN274716_c0_g2",35,91,42,17,5,0
"TRINITY_DN276400_c0_g2",52,58,106,77,37,24
"TRINITY_DN276483_c0_g1",13,15,9,40,21,0
"TRINITY_DN277094_c0_g1",30,25,17,42,12,9
"TRINITY_DN277432_c0_g1",5,30,13,5,0,22
"TRINITY_DN281111_c0_g2",0,8,17,14,5,11
"TRINITY_DN281701_c0_g1",17,18,23,19,0,21
"TRINITY_DN281720_c0_g1",132,173,217,199,32,26
"TRINITY_DN283663_c0_g1",26,31,14,15,6,0
"TRINITY_DN285068_c0_g1",13,18,33,23,10,0
"TRINITY_DN286038_c0_g1",23,33,55,30,23,16
"TRINITY_DN286173_c0_g1",15,27,30,65,12,6
"TRINITY_DN292830_c0_g2",2,25,27,18,5,4
"TRINITY_DN296097_c0_g1",125,152,114,83,77,58
"TRINITY_DN416344_c0_g1",17,13,12,2,3,4
"TRINITY_DN417357_c0_g1",57,29,52,12,0,8
"TRINITY_DN424867_c0_g1",25,10,26,18,5,8
"TRINITY_DN429792_c0_g1",12,14,19,11,2,9
"TRINITY_DN438417_c0_g1",9,4,13,11,11,2
"TRINITY_DN441843_c0_g1",15,24,21,21,7,6
"TRINITY_DN449842_c0_g1",20,17,16,8,7,3
"TRINITY_DN455335_c0_g1",60,53,125,54,24,21
"TRINITY_DN455277_c0_g1",29,16,19,9,0,2
"TRINITY_DN466162_c0_g1",17,14,15,9,3,0
"TRINITY_DN469762_c0_g1",45,17,28,24,2,11
"TRINITY_DN475135_c0_g1",18,26,59,37,29,20
"TRINITY_DN496870_c0_g1",29,4,11,185,22,30
"TRINITY_DN498597_c0_g1",18,8,27,19,3,0
"TRINITY_DN498660_c0_g1",29,66,34,44,4,14
"TRINITY_DN499331_c0_g1",11,38,32,72,4,13
"TRINITY_DN499691_c0_g1",11,13,21,11,4,11
"TRINITY_DN405420_c0_g1",60,48,58,58,35,12
"TRINITY_DN409200_c0_g1",265,151,209,78,8,20
"TRINITY_DN409243_c0_g1",4,16,16,1,34,20
"TRINITY_DN409482_c0_g1",5,13,23,11,0,0
"TRINITY_DN409570_c0_g1",14,30,33,13,0,2
"TRINITY_DN411477_c0_g1",62,56,51,155,22,23
"TRINITY_DN415459_c0_g1",13,21,4,12,9,9
"TRINITY_DN415833_c0_g1",25,9,27,60,7,9
"TRINITY_DN423051_c0_g1",16,37,62,14,0,9
"TRINITY_DN426680_c0_g1",8,12,28,13,17,13
"TRINITY_DN436062_c0_g1",14,24,19,21,32,25
"TRINITY_DN453357_c0_g1",41,46,19,13,9,2
"TRINITY_DN455845_c0_g1",119,107,123,71,50,41
"TRINITY_DN457983_c0_g1",20,29,20,11,43,15
"TRINITY_DN459742_c0_g1",16,25,18,8,0,10
"TRINITY_DN460939_c0_g1",15,23,19,21,16,6
"TRINITY_DN471363_c0_g1",39,46,66,9,4,0
"TRINITY_DN496324_c0_g1",63,111,107,34,16,27
"TRINITY_DN497939_c0_g1",15,7,19,128,52,31
"TRINITY_DN404256_c0_g1",54,20,36,20,12,13
"TRINITY_DN406430_c0_g1",11,44,26,61,73,40
"TRINITY_DN410571_c0_g1",30,91,56,61,32,51
"TRINITY_DN414640_c0_g1",8,12,11,12,0,12
"TRINITY_DN421609_c0_g1",15,18,26,2,0,0
"TRINITY_DN449912_c0_g1",9,17,3,184,20,70
"TRINITY_DN461210_c0_g1",34,11,20,11,6,9
"TRINITY_DN464624_c0_g1",16,6,15,2,12,4
"TRINITY_DN464657_c0_g1",14,17,19,22,24,9
"TRINITY_DN464850_c0_g1",8,13,13,15,6,4
"TRINITY_DN492291_c0_g1",23,12,26,13,10,4
"TRINITY_DN495888_c0_g1",6,11,12,12,0,0
"TRINITY_DN498205_c0_g1",26,11,13,2,0,6
"TRINITY_DN498340_c0_g1",129,146,258,482,95,96
"TRINITY_DN405200_c0_g1",13,22,14,11,10,3
"TRINITY_DN405687_c0_g1",41,46,84,57,6,3
"TRINITY_DN410391_c0_g1",26,20,28,72,4,10
"TRINITY_DN412326_c0_g1",183,167,236,518,85,53
"TRINITY_DN412930_c0_g1",49,27,60,15,42,0
"TRINITY_DN425833_c0_g1",24,25,20,61,17,25
"TRINITY_DN457592_c0_g1",23,35,38,22,5,10
"TRINITY_DN457604_c0_g1",21,13,38,71,5,10
"TRINITY_DN458909_c0_g1",25,17,29,34,0,0
"TRINITY_DN467144_c0_g1",24,13,19,21,10,8
"TRINITY_DN467097_c0_g1",17,16,40,70,16,5
"TRINITY_DN495669_c0_g1",20,15,24,23,2,8
"TRINITY_DN497863_c0_g1",0,11,16,25,9,0
"TRINITY_DN501793_c0_g1",62,49,75,87,27,44
"TRINITY_DN503172_c0_g1",20,37,20,39,11,14
"TRINITY_DN507590_c0_g1",11,24,39,48,22,17
"TRINITY_DN537158_c0_g1",18,27,20,14,19,5
"TRINITY_DN545349_c0_g1",36,80,51,18,0,10
"TRINITY_DN552009_c0_g1",17,22,11,22,0,5
"TRINITY_DN557158_c0_g1",31,33,41,45,48,44
"TRINITY_DN569714_c0_g1",12,24,17,0,6,7
"TRINITY_DN578679_c0_g1",856,745,873,552,140,158
"TRINITY_DN591368_c0_g1",33,31,6,18,9,0
"TRINITY_DN501262_c0_g1",18,7,21,16,0,11
"TRINITY_DN504178_c0_g1",31,32,51,12,0,4
"TRINITY_DN505093_c0_g1",14,12,11,0,0,0
"TRINITY_DN505399_c0_g1",65,92,136,33,9,7
"TRINITY_DN513232_c0_g1",36,23,3,11,6,0
"TRINITY_DN516321_c0_g1",39,11,13,3,0,0
"TRINITY_DN525126_c0_g1",21,44,68,55,20,21
"TRINITY_DN536177_c0_g1",14,14,29,57,32,30
"TRINITY_DN538982_c0_g1",31,17,40,16,7,11
"TRINITY_DN542017_c0_g1",299,252,262,199,163,155
"TRINITY_DN544154_c0_g1",107,71,64,38,3,11
"TRINITY_DN544683_c0_g1",13,6,13,19,6,0
"TRINITY_DN547328_c0_g1",14,7,19,31,2,2
"TRINITY_DN549821_c0_g1",10,23,14,24,8,11
"TRINITY_DN550157_c0_g1",13,31,39,103,60,61
"TRINITY_DN552349_c0_g1",20,3,12,35,5,2
"TRINITY_DN560687_c0_g1",24,20,17,24,0,2
"TRINITY_DN579693_c0_g1",23,43,54,26,17,37
"TRINITY_DN586073_c0_g1",52,12,11,0,2,0
"TRINITY_DN500760_c0_g1",10,29,8,321,31,70
"TRINITY_DN510649_c0_g1",27,15,21,23,6,2
"TRINITY_DN514286_c0_g1",47,51,47,293,142,89
"TRINITY_DN521719_c0_g1",4,27,3,21,0,11
"TRINITY_DN537413_c0_g1",16,12,58,9,0,2
"TRINITY_DN540519_c0_g1",30,34,57,289,161,74
"TRINITY_DN547555_c0_g1",13,0,17,11,4,12
"TRINITY_DN550609_c0_g1",83,98,90,1268,536,676
"TRINITY_DN558228_c0_g1",11,13,11,5,0,0
"TRINITY_DN571027_c0_g1",28,22,14,112,30,33
"TRINITY_DN577988_c0_g1",8,14,4,16,12,3
"TRINITY_DN583726_c0_g1",15,5,31,46,33,17
"TRINITY_DN585813_c0_g1",13,12,26,69,27,15
"TRINITY_DN588353_c0_g1",21,12,14,19,0,6
"TRINITY_DN589471_c0_g1",217,137,277,55,21,38
"TRINITY_DN590828_c0_g1",21,26,21,11,11,17
"TRINITY_DN592835_c0_g1",14,12,20,4,7,0
"TRINITY_DN500586_c0_g1",24,27,21,61,65,28
"TRINITY_DN502063_c0_g1",19,26,16,91,16,4
"TRINITY_DN504028_c0_g1",87,101,129,25,32,26
"TRINITY_DN506658_c0_g1",23,9,8,13,28,13
"TRINITY_DN506637_c0_g1",33,54,65,60,38,50
"TRINITY_DN506657_c0_g1",32,29,13,4,0,5
"TRINITY_DN511899_c0_g1",24,33,13,8,13,16
"TRINITY_DN519487_c0_g1",38,15,27,40,11,20
"TRINITY_DN535896_c0_g1",265,230,400,199,65,49
"TRINITY_DN535927_c0_g1",5,5,19,17,16,4
"TRINITY_DN544424_c0_g1",11,14,19,18,0,6
"TRINITY_DN551124_c0_g1",10,13,6,21,5,17
"TRINITY_DN577327_c0_g1",17,19,18,4,0,0
"TRINITY_DN579109_c0_g1",16,23,17,20,2,0
"TRINITY_DN580145_c0_g1",8,13,20,185,21,118
"TRINITY_DN580681_c0_g1",11,27,16,6,4,6
"TRINITY_DN583515_c0_g1",25,13,20,54,10,7
"TRINITY_DN583547_c0_g1",108,149,147,146,67,117
"TRINITY_DN586829_c0_g1",11,23,52,23,0,2
"TRINITY_DN587511_c0_g1",4,12,13,29,4,4
"TRINITY_DN587553_c0_g1",3205,1321,2150,279,27,48
"TRINITY_DN100093_c0_g1",59,45,51,67,13,24
"TRINITY_DN100524_c0_g1",4,27,33,14,1,1
"TRINITY_DN101667_c0_g2",8,0,6,14,14,12
"TRINITY_DN102636_c0_g1",13,4,30,23,0,4
"TRINITY_DN102672_c1_g1",14,32,14,52,27,4
"TRINITY_DN103261_c0_g1",16,12,16,12,6,12
"TRINITY_DN10379_c0_g1",13,5,15,45,2,0
"TRINITY_DN103827_c0_g2",56,81,57,200,86,104
"TRINITY_DN10513_c1_g1",0,17,11,11,0,0
"TRINITY_DN106161_c0_g1",17,6,16,3,19,15
"TRINITY_DN106555_c0_g1",10,45,24,18,47,37
"TRINITY_DN107663_c0_g1",16,8,18,7,2,12
"TRINITY_DN10787_c5_g1",39,105,52,11,11,7
"TRINITY_DN108377_c0_g2",40,29,37,55,14,15
"TRINITY_DN109021_c0_g1",14,0,15,14,6,0
"TRINITY_DN10982_c0_g1",11,11,11,14,5,7
"TRINITY_DN110385_c0_g1",82,99,89,64,58,68
"TRINITY_DN110410_c0_g1",11,8,19,16,16,11
"TRINITY_DN11085_c0_g1",15,21,14,15,8,7
"TRINITY_DN111875_c0_g1",19,9,29,15,4,2
"TRINITY_DN11303_c0_g1",26,59,66,76,8,24
"TRINITY_DN113474_c2_g2",133,238,312,279,92,75
"TRINITY_DN113748_c0_g1",27,3,16,14,5,0
"TRINITY_DN11376_c0_g1",9,29,29,74,42,16
"TRINITY_DN114494_c0_g1",9,5,33,35,12,20
"TRINITY_DN115758_c0_g1",2,0,0,41,16,17
"TRINITY_DN115986_c0_g3",15,17,18,0,2,2
"TRINITY_DN116412_c0_g1",16,7,12,14,6,3
"TRINITY_DN11654_c0_g1",4,10,10,34,16,14
"TRINITY_DN11662_c0_g2",14,11,17,22,0,2
"TRINITY_DN11677_c0_g1",20,17,27,7,22,9
"TRINITY_DN11718_c0_g2",18,28,13,19,0,15
"TRINITY_DN119045_c0_g1",31,16,44,0,0,0
"TRINITY_DN11934_c0_g1",39,21,22,13,7,9
"TRINITY_DN121207_c0_g1",37,70,78,29,31,11
"TRINITY_DN121236_c0_g1",23,48,33,11,0,13
"TRINITY_DN12167_c2_g1",25,26,63,85,25,15
"TRINITY_DN12223_c1_g1",61,84,89,25,26,15
"TRINITY_DN124078_c0_g1",16,11,27,33,25,9
"TRINITY_DN1255_c0_g1",10,21,13,5,7,11
"TRINITY_DN126929_c0_g2",187,311,313,72,4,15
"TRINITY_DN12798_c0_g1",13,2,26,10,2,11
"TRINITY_DN1279_c0_g2",16,39,11,0,0,0
"TRINITY_DN128777_c0_g1",9,10,11,61,22,13
"TRINITY_DN131040_c0_g1",11,15,22,47,28,20
"TRINITY_DN132273_c0_g1",19,14,27,8,4,4
"TRINITY_DN13331_c0_g1",23,21,12,3,7,1
"TRINITY_DN134835_c0_g1",13,19,17,11,6,2
"TRINITY_DN135595_c0_g1",9,17,19,33,37,14
"TRINITY_DN13831_c1_g2",6,11,13,31,9,4
"TRINITY_DN1398_c0_g1",113,162,180,276,126,99
"TRINITY_DN14037_c0_g1",23,45,29,46,19,17
"TRINITY_DN1405_c0_g1",12,7,14,14,6,2
"TRINITY_DN14097_c0_g1",6,23,12,16,9,0
"TRINITY_DN14103_c0_g1",2,0,0,61,44,34
"TRINITY_DN14204_c0_g1",21,33,21,42,24,16
"TRINITY_DN142242_c0_g1",48,36,13,28,38,19
"TRINITY_DN14266_c0_g3",28,20,19,0,0,0
"TRINITY_DN142743_c1_g2",22,27,43,20,10,15
"TRINITY_DN142853_c0_g1",39,43,42,91,49,45
"TRINITY_DN14300_c0_g1",36,15,20,25,14,25
"TRINITY_DN14411_c1_g1",53,24,22,3,0,3
"TRINITY_DN144910_c0_g1",12,28,8,45,21,22
"TRINITY_DN14516_c1_g1",3,11,26,15,9,20
"TRINITY_DN14530_c0_g3",18,3,5,17,11,19
"TRINITY_DN147088_c0_g2",14,10,21,49,4,18
"TRINITY_DN149133_c0_g2",0,16,8,14,21,0
"TRINITY_DN149219_c0_g1",27,19,29,59,76,49
"TRINITY_DN15008_c0_g1",13,23,22,10,4,2
"TRINITY_DN150384_c0_g1",18,12,14,12,2,8
"TRINITY_DN151346_c0_g3",74,156,161,723,149,136
"TRINITY_DN15148_c0_g1",23,40,34,32,4,12
"TRINITY_DN15227_c3_g1",18,33,89,106,43,29
"TRINITY_DN15306_c0_g1",28,17,39,60,22,4
"TRINITY_DN15799_c0_g1",47,51,44,37,62,68
"TRINITY_DN16014_c0_g2",161,132,169,150,177,97
"TRINITY_DN164262_c0_g1",51,98,113,67,53,55
"TRINITY_DN164386_c0_g1",23,24,23,4,0,0
"TRINITY_DN16471_c0_g1",12,29,22,13,6,4
"TRINITY_DN164983_c0_g1",17,17,17,10,2,6
"TRINITY_DN16516_c0_g1",26,18,17,49,15,13
"TRINITY_DN16695_c1_g1",16,6,11,12,9,0
"TRINITY_DN167103_c0_g1",24,13,28,72,9,11
"TRINITY_DN16735_c0_g1",13,10,15,25,0,4
"TRINITY_DN167413_c0_g1",13,3,4,15,20,2
"TRINITY_DN167503_c0_g1",12,15,0,17,4,2
"TRINITY_DN167675_c0_g1",30,43,30,15,0,0
"TRINITY_DN171160_c1_g2",7,8,13,7,15,15
"TRINITY_DN17695_c0_g1",13,16,14,14,2,5
"TRINITY_DN17773_c0_g1",52,42,101,91,25,28
"TRINITY_DN177740_c0_g1",19,17,9,35,14,28
"TRINITY_DN17778_c0_g1",4,2,0,232,161,58
"TRINITY_DN17823_c0_g1",50,13,21,16,8,18
"TRINITY_DN180180_c0_g2",84,81,34,0,0,0
"TRINITY_DN180458_c0_g1",10,15,12,16,3,15
"TRINITY_DN180573_c1_g2",12,19,10,13,0,0
"TRINITY_DN181199_c0_g2",35,44,26,358,147,94
"TRINITY_DN182494_c0_g1",28,20,33,58,36,24
"TRINITY_DN183230_c0_g1",0,2,2,25,123,96
"TRINITY_DN185463_c0_g1",19,9,23,46,17,21
"TRINITY_DN189160_c0_g1",15,24,11,6,2,0
"TRINITY_DN18917_c0_g1",179,262,334,209,104,92
"TRINITY_DN19057_c0_g1",38,28,46,70,24,24
"TRINITY_DN19115_c0_g1",8,9,18,23,10,13
"TRINITY_DN193837_c0_g1",32,6,28,77,29,45
"TRINITY_DN19649_c0_g1",23,16,11,38,4,11
"TRINITY_DN197073_c0_g1",14,3,13,27,0,2
"TRINITY_DN19733_c3_g1",16,20,18,11,1,0
"TRINITY_DN197483_c0_g1",15,6,0,18,4,13
"TRINITY_DN198354_c0_g1",20,16,18,14,46,32
"TRINITY_DN198734_c0_g3",21,53,55,72,32,22
"TRINITY_DN200503_c0_g1",13,0,8,24,7,11
"TRINITY_DN200503_c0_g2",27,34,19,41,30,4
"TRINITY_DN203769_c0_g2",33,20,38,27,12,12
"TRINITY_DN204986_c0_g1",19,11,24,11,0,0
"TRINITY_DN206575_c0_g1",13,21,16,44,6,6
"TRINITY_DN207926_c0_g1",13,13,16,0,0,0
"TRINITY_DN209739_c0_g1",13,12,18,18,7,4
"TRINITY_DN209993_c0_g1",5,6,31,57,39,10
"TRINITY_DN21158_c0_g3",6,25,31,12,2,6
"TRINITY_DN21515_c0_g1",39,75,62,275,153,112
"TRINITY_DN21616_c0_g1",201,190,299,120,38,65
"TRINITY_DN21747_c0_g1",14,15,9,17,16,2
"TRINITY_DN21776_c1_g1",16,18,12,6,0,0
"TRINITY_DN21984_c0_g1",15,15,21,8,3,2
