"","Date.Time","light.logger.1_Temp","light.logger.1_Light","light.logger.2_Temp","light.logger.2_Light","light.logger.3_Temp","light.logger.3_Light","light.logger.4_Temp","light.logger.4_Light","light.logger.5_Temp","light.logger.5_Light","light.logger.6_Temp","light.logger.6_Light","light.logger.7_Temp","light.logger.7_Light","light.logger.8_Temp","light.logger.8_Light","light.logger.9_Temp","light.logger.9_Light","light.logger.10_Temp","light.logger.10_Light","light.logger.11_Temp","light.logger.11_Light","light.logger.12_Temp","light.logger.12_Light","light.logger.13_Temp","light.logger.13_Light","light.logger.14_Temp","light.logger.14_Light","light.logger.15_Temp","light.logger.15_Light","light.logger.16_Temp","light.logger.16_Light"
"85",2022-02-23 12:24:00,21.92,"96,174",21.4,"89,334",21.28,"81,388",21.45,"90,440",22.56,"122,593",20.25,"48,681",21.66,"77,394",22.01,"103,219",22.65,"110,551",20.98,"77,414",22.39,"118,989",20.46,"62,034",20.98,"61,481",21.36,"99,656",20.42,"61,481",22.35,"99,656"
"86",2022-02-23 12:25:00,21.96,"96,215",21.4,"88,965",21.36,"81,940",21.49,"90,522",22.61,"122,798",20.29,"48,681",21.7,"77,619",22.05,"103,137",22.61,"110,428",21.02,"77,353",22.35,"118,907",20.5,"61,972",20.98,"61,542",21.45,"99,779",20.42,"61,542",22.35,"99,779"
"87",2022-02-23 12:26:00,21.92,"96,174",21.45,"89,006",21.36,"82,022",21.49,"90,522",22.61,"122,716",20.29,"48,620",21.66,"77,619",22.09,"103,301",22.65,"110,346",21.06,"77,312",22.39,"118,989",20.5,"61,788",21.02,"61,542",21.45,"99,860",20.42,"61,542",22.31,"99,860"
"88",2022-02-23 12:27:00,21.88,"96,215",21.45,"89,129",21.36,"81,797",21.53,"90,317",22.65,"122,716",20.25,"48,681",21.7,"77,681",22.05,"103,137",22.65,"110,387",21.06,"77,251",22.39,"118,989",20.5,"61,850",21.02,"61,542",21.45,"99,860",20.42,"61,542",22.39,"99,860"
"89",2022-02-23 12:28:00,22.01,"96,256",21.45,"89,457",21.4,"81,777",21.53,"90,481",22.65,"122,798",20.33,"48,722",21.75,"77,599",22.05,"103,055",22.73,"110,510",21.02,"77,332",22.39,"118,579",20.55,"61,972",20.98,"61,481",21.45,"99,820",20.46,"61,481",22.35,"99,820"
"90",2022-02-23 12:29:00,21.96,"96,174",21.49,"89,293",21.4,"81,838",21.53,"90,522",22.65,"122,634",20.29,"48,620",21.75,"77,353",22.09,"103,178",22.65,"110,715",21.06,"77,394",22.43,"118,989",20.55,"61,952",21.06,"61,522",21.53,"99,738",20.5,"61,522",22.39,"99,738"
"91",2022-02-23 12:30:00,21.96,"96,133",21.45,"89,088",21.4,"81,961",21.53,"90,440",22.65,"122,716",20.29,"48,681",21.75,"77,681",22.09,"103,301",22.69,"110,592",21.1,"77,353",22.43,"118,907",20.55,"61,891",21.02,"61,542",21.49,"99,656",20.5,"61,542",22.39,"99,656"
"92",2022-02-23 12:31:00,21.96,"96,174",21.49,"89,252",21.45,"81,777",21.58,"90,522",22.69,"122,880",20.33,"48,701",21.75,"77,619",22.13,"103,137",22.73,"110,551",21.1,"77,312",22.48,"117,924",20.55,"61,952",21.06,"61,379",21.49,"99,656",20.5,"61,379",22.39,"99,656"
"93",2022-02-23 12:32:00,22.01,"96,215",21.49,"89,293",21.45,"81,940",21.58,"90,481",22.73,"122,634",20.33,"48,681",21.79,"77,619",22.13,"103,055",22.78,"110,428",21.15,"77,353",22.48,"118,620",20.59,"61,932",21.1,"61,460",21.53,"99,492",20.5,"61,460",22.48,"99,492"
"94",2022-02-23 12:33:00,21.96,"96,297",21.45,"89,334",21.45,"82,002",21.58,"90,440",22.73,"122,798",20.33,"48,722",21.79,"77,681",22.18,"103,260",22.73,"110,551",21.15,"77,312",22.52,"119,112",20.59,"61,604",21.1,"61,522",21.53,"99,533",20.5,"61,522",22.43,"99,533"
"95",2022-02-23 12:34:00,22.05,"96,174",21.49,"89,375",21.45,"81,940",21.58,"90,399",22.73,"122,798",20.33,"48,701",21.75,"77,537",22.13,"103,096",22.73,"110,387",21.15,"77,169",22.52,"118,743",20.59,"61,850",21.06,"61,440",21.49,"99,738",20.5,"61,440",22.48,"99,738"
"96",2022-02-23 12:35:00,22.05,"96,215",21.49,"89,170",21.45,"81,777",21.62,"90,440",22.73,"123,044",20.33,"48,660",21.83,"77,537",22.18,"103,137",22.69,"110,633",21.15,"77,414",22.56,"119,030",20.59,"61,972",21.15,"61,460",21.49,"99,738",20.55,"61,460",22.43,"99,738"
"97",2022-02-23 12:36:00,22.05,"96,215",21.53,"89,252",21.49,"81,859",21.62,"90,522",22.73,"123,003",20.33,"48,681",21.79,"77,722",22.13,"103,260",22.73,"110,551",21.15,"77,414",22.56,"119,030",20.63,"61,972",21.06,"61,460",21.53,"99,533",20.5,"61,460",22.43,"99,533"
"98",2022-02-23 12:37:00,22.09,"96,174",21.58,"89,293",21.49,"81,695",21.62,"90,358",22.73,"122,962",20.33,"48,660",21.83,"77,537",22.22,"103,219",22.78,"110,715",21.19,"77,271",22.52,"118,743",20.59,"62,034",21.15,"61,645",21.53,"99,942",20.59,"61,645",22.48,"99,942"
"99",2022-02-23 12:38:00,22.09,"96,379",21.62,"89,088",21.53,"81,756",21.66,"90,522",22.73,"122,798",20.37,"48,763",21.83,"77,599",22.22,"103,260",22.82,"110,633",21.23,"77,394",22.56,"118,784",20.63,"61,891",21.15,"61,542",21.58,"99,656",20.55,"61,542",22.52,"99,656"
"100",2022-02-23 12:39:00,22.13,"96,297",21.58,"89,293",21.53,"81,879",21.66,"90,522",22.78,"122,880",20.37,"48,722",21.83,"77,312",22.22,"103,178",22.82,"110,592",21.19,"77,414",22.61,"118,784",20.63,"61,809",21.15,"61,440",21.53,"99,779",20.59,"61,440",22.48,"99,779"
"101",2022-02-23 12:40:00,22.13,"96,133",21.58,"89,170",21.49,"81,859",21.66,"90,440",22.78,"123,003",20.37,"48,620",21.83,"77,537",22.22,"103,260",22.82,"110,551",21.23,"77,332",22.61,"119,030",20.63,"62,054",21.15,"61,522",21.62,"99,574",20.59,"61,522",22.52,"99,574"
"102",2022-02-23 12:41:00,22.13,"96,297",21.58,"89,375",21.49,"81,879",21.7,"90,522",22.82,"122,962",20.46,"48,701",21.88,"77,619",22.22,"103,096",22.86,"110,551",21.19,"77,353",22.61,"118,989",20.68,"61,972",21.15,"61,542",21.58,"99,860",20.59,"61,542",22.56,"99,860"
"103",2022-02-23 12:42:00,22.18,"96,133",21.62,"89,293",21.53,"82,022",21.7,"90,604",22.78,"123,085",20.42,"48,599",21.88,"77,578",22.22,"103,178",22.82,"110,551",21.28,"77,394",22.61,"118,825",20.63,"61,972",21.19,"61,542",21.58,"99,656",20.63,"61,542",22.52,"99,656"
"104",2022-02-23 12:43:00,22.13,"96,174",21.62,"89,211",21.58,"81,859",21.7,"90,685",22.86,"122,880",20.42,"48,660",21.92,"77,619",22.22,"103,137",22.82,"110,592",21.28,"77,353",22.65,"119,030",20.63,"61,993",21.15,"61,542",21.66,"99,820",20.63,"61,542",22.56,"99,820"
"105",2022-02-23 12:44:00,22.13,"96,092",21.62,"89,457",21.58,"81,920",21.75,"90,440",22.86,"122,839",20.42,"48,660",21.96,"77,578",22.26,"103,137",22.86,"110,633",21.32,"77,455",22.61,"118,948",20.68,"62,034",21.19,"61,583",21.66,"99,656",20.63,"61,583",22.56,"99,656"
"106",2022-02-23 12:45:00,22.18,"96,215",21.62,"89,211",21.58,"81,940",21.7,"90,481",22.82,"122,798",20.46,"48,660",21.92,"77,681",22.22,"103,137",22.91,"110,715",21.32,"77,394",22.65,"118,784",20.68,"61,972",21.23,"61,522",21.62,"99,697",20.63,"61,522",22.61,"99,697"
"107",2022-02-23 12:46:00,22.13,"96,297",21.66,"89,252",21.58,"81,940",21.79,"90,604",22.86,"122,962",20.42,"48,660",21.92,"77,660",22.26,"103,055",22.86,"110,633",21.28,"77,353",22.65,"118,620",20.68,"61,932",21.19,"61,481",21.66,"99,901",20.63,"61,481",22.61,"99,901"
"108",2022-02-23 12:47:00,22.22,"96,297",21.66,"89,170",21.62,"81,469",21.75,"90,604",22.91,"122,839",20.46,"48,435",21.92,"77,660",22.31,"102,564",22.86,"110,715",21.28,"77,169",22.65,"118,538",20.72,"61,788",21.19,"61,542",21.66,"99,820",20.68,"61,542",22.56,"99,820"
"109",2022-02-23 12:48:00,22.18,"96,215",21.66,"89,375",21.58,"81,469",21.75,"90,604",22.86,"123,003",20.46,"48,660",21.92,"77,681",22.31,"103,096",22.91,"110,633",21.36,"77,435",22.69,"119,112",20.76,"61,972",21.23,"61,563",21.7,"99,738",20.68,"61,563",22.61,"99,738"
"110",2022-02-23 12:49:00,22.22,"96,256",21.66,"89,375",21.62,"81,940",21.7,"90,522",22.86,"122,880",20.5,"48,722",21.92,"77,537",22.31,"103,178",22.91,"110,551",21.32,"77,496",22.69,"119,030",20.76,"61,993",21.28,"61,297",21.7,"99,656",20.68,"61,297",22.61,"99,656"
"111",2022-02-23 12:50:00,22.22,"96,051",21.66,"89,293",21.66,"81,859",21.75,"90,522",22.91,"122,962",20.5,"48,722",21.96,"77,619",22.31,"103,342",22.91,"110,551",21.32,"77,496",22.65,"118,948",20.76,"61,932",21.32,"61,399",21.75,"99,738",20.68,"61,399",22.65,"99,738"
"112",2022-02-23 12:51:00,22.22,"96,133",21.7,"89,293",21.66,"81,592",21.75,"90,522",22.91,"122,593",20.5,"48,620",22.01,"77,619",22.35,"103,301",22.95,"110,223",21.32,"77,455",22.65,"119,112",20.76,"61,993",21.28,"61,624",21.7,"99,983",20.72,"61,624",22.65,"99,983"
"113",2022-02-23 12:52:00,22.26,"95,846",21.7,"89,375",21.66,"82,002",21.79,"90,685",22.95,"122,962",20.5,"48,722",21.96,"77,681",22.35,"103,260",22.95,"110,715",21.4,"77,332",22.73,"119,030",20.76,"61,809",21.32,"61,624",21.7,"99,738",20.72,"61,624",22.69,"99,738"
"114",2022-02-23 12:53:00,22.22,"96,133",21.7,"89,293",21.62,"81,859",21.83,"90,440",22.91,"123,003",20.55,"48,722",21.96,"77,722",22.35,"103,014",22.95,"110,592",21.32,"77,496",22.78,"118,948",20.85,"61,891",21.28,"61,522",21.75,"99,942",20.72,"61,522",22.69,"99,942"
"115",2022-02-23 12:54:00,22.26,"96,215",21.7,"89,252",21.66,"81,879",21.83,"90,563",22.95,"122,880",20.55,"48,681",22.01,"77,619",22.31,"103,260",22.95,"110,756",21.32,"77,271",22.73,"118,743",20.8,"61,993",21.32,"61,542",21.75,"99,615",20.72,"61,542",22.69,"99,615"
"116",2022-02-23 12:55:00,22.31,"96,215",21.75,"89,170",21.7,"81,961",21.83,"90,604",22.99,"123,044",20.55,"48,722",22.05,"77,763",22.39,"103,219",22.95,"110,592",21.4,"77,517",22.73,"119,112",20.8,"61,952",21.32,"61,542",21.75,"99,860",20.72,"61,542",22.69,"99,860"
"117",2022-02-23 12:56:00,22.31,"96,051",21.75,"89,170",21.7,"81,859",21.88,"90,604",22.99,"122,798",20.55,"48,722",22.01,"77,537",22.39,"103,219",22.99,"110,428",21.36,"77,353",22.82,"119,112",20.8,"61,727",21.32,"61,583",21.79,"99,820",20.72,"61,583",22.69,"99,820"
"118",2022-02-23 12:57:00,22.31,"96,174",21.79,"89,416",21.7,"81,859",21.88,"90,604",22.99,"123,044",20.55,"48,701",22.01,"77,660",22.35,"103,219",22.99,"110,551",21.4,"77,353",22.78,"119,030",20.85,"62,034",21.32,"61,542",21.79,"99,779",20.76,"61,542",22.69,"99,779"
"119",2022-02-23 12:58:00,22.31,"96,133",21.79,"89,170",21.75,"82,043",21.88,"90,522",22.99,"123,044",20.55,"48,701",22.05,"77,681",22.43,"103,260",22.99,"110,592",21.45,"77,414",22.73,"118,702",20.8,"61,972",21.32,"61,665",21.79,"99,082",20.76,"61,665",22.78,"99,082"
"120",2022-02-23 12:59:00,22.35,"96,010",21.79,"89,211",21.75,"81,777",21.88,"90,604",22.99,"123,003",20.63,"48,742",22.05,"77,701",22.48,"103,219",23.03,"110,633",21.45,"77,435",22.78,"118,989",20.85,"61,952",21.36,"61,583",21.83,"99,779",20.8,"61,583",22.73,"99,779"
"121",2022-02-23 13:00:00,22.35,"96,379",21.79,"89,375",21.75,"81,838",21.92,"90,522",22.99,"123,044",20.63,"48,660",22.09,"77,353",22.39,"103,301",23.03,"110,633",21.45,"77,414",22.78,"119,030",20.89,"61,972",21.36,"61,583",21.83,"99,820",20.76,"61,583",22.78,"99,820"
"122",2022-02-23 13:01:00,22.35,"96,215",21.79,"89,375",21.75,"81,797",21.92,"90,481",23.03,"122,798",20.63,"48,681",22.09,"77,681",22.48,"103,137",23.08,"110,387",21.45,"77,394",22.78,"119,316",20.85,"61,972",21.4,"61,399",21.88,"99,369",20.8,"61,399",22.73,"99,369"
"123",2022-02-23 13:02:00,22.35,"96,338",21.79,"89,334",21.75,"81,777",21.92,"90,726",23.03,"122,634",20.68,"48,722",22.09,"77,681",22.43,"103,301",23.08,"110,633",21.45,"77,517",22.82,"119,112",20.89,"61,891",21.36,"61,542",21.83,"99,738",20.85,"61,542",22.78,"99,738"
"124",2022-02-23 13:03:00,22.39,"96,133",21.83,"89,375",21.79,"81,859",21.92,"90,563",23.03,"122,839",20.68,"48,640",22.13,"77,660",22.43,"103,260",23.08,"110,551",21.49,"77,517",22.82,"119,153",20.89,"62,034",21.4,"61,481",21.83,"99,738",20.85,"61,481",22.78,"99,738"
"125",2022-02-23 13:04:00,22.39,"96,051",21.83,"89,416",21.83,"81,756",21.92,"90,522",23.03,"122,880",20.72,"48,640",22.09,"77,537",22.48,"103,260",23.03,"110,797",21.49,"77,435",22.86,"118,907",20.89,"61,952",21.4,"61,563",21.88,"99,656",20.85,"61,563",22.82,"99,656"
"126",2022-02-23 13:05:00,22.35,"96,297",21.83,"89,375",21.83,"81,920",21.96,"90,522",23.03,"123,085",20.68,"48,722",22.13,"77,619",22.48,"103,137",23.08,"110,633",21.49,"77,455",22.82,"118,907",20.89,"61,624",21.45,"61,583",21.88,"99,738",20.85,"61,583",22.73,"99,738"
"127",2022-02-23 13:06:00,22.43,"96,297",21.88,"89,293",21.83,"81,879",21.96,"90,440",23.03,"123,044",20.68,"48,742",22.13,"77,701",22.48,"103,424",23.12,"110,510",21.49,"77,394",22.91,"119,235",20.89,"61,809",21.45,"60,969",21.92,"99,738",20.85,"60,969",22.78,"99,738"
"128",2022-02-23 13:07:00,22.39,"96,215",21.88,"89,252",21.83,"81,859",21.96,"90,522",23.12,"122,962",20.68,"48,681",22.13,"77,722",22.48,"103,465",23.12,"110,633",21.49,"77,251",22.86,"119,030",20.93,"61,932",21.45,"61,399",21.92,"99,492",20.89,"61,399",22.78,"99,492"
"129",2022-02-23 13:08:00,22.43,"96,133",21.88,"89,293",21.83,"81,859",21.96,"90,604",23.12,"123,044",20.72,"48,681",22.13,"77,701",22.52,"103,383",23.12,"110,715",21.53,"77,353",22.86,"119,112",20.93,"61,952",21.4,"61,522",21.92,"99,942",20.85,"61,522",22.82,"99,942"
"130",2022-02-23 13:09:00,22.39,"96,174",21.88,"89,539",21.88,"81,940",21.96,"90,481",23.08,"123,044",20.68,"48,701",22.18,"77,660",22.52,"103,137",23.12,"110,592",21.53,"77,517",22.91,"118,989",20.93,"61,891",21.45,"61,645",21.92,"99,738",20.85,"61,645",22.82,"99,738"
"131",2022-02-23 13:10:00,22.43,"96,133",21.88,"89,170",21.83,"81,859",22.01,"90,604",23.16,"123,003",20.76,"48,701",22.18,"77,660",22.52,"103,424",23.21,"110,797",21.53,"77,435",22.91,"119,235",20.93,"62,075",21.49,"61,379",21.92,"99,983",20.89,"61,379",22.82,"99,983"
"132",2022-02-23 13:11:00,22.43,"96,215",21.96,"89,334",21.83,"81,797",22.01,"90,644",23.12,"122,962",20.76,"48,681",22.13,"77,722",22.52,"102,932",23.16,"110,756",21.53,"77,435",22.91,"119,153",20.93,"61,645",21.49,"61,338",21.92,"99,697",20.89,"61,338",22.82,"99,697"
"133",2022-02-23 13:12:00,22.43,"96,133",21.92,"89,375",21.88,"81,879",22.01,"90,440",23.12,"123,044",20.76,"48,681",22.22,"77,619",22.56,"103,260",23.16,"110,551",21.58,"77,455",22.91,"118,989",20.93,"61,727",21.49,"61,481",22.01,"99,287",20.85,"61,481",22.86,"99,287"
"134",2022-02-23 13:13:00,22.48,"96,297",21.96,"89,416",21.88,"81,879",22.05,"90,644",23.21,"123,003",20.8,"48,640",22.22,"77,701",22.56,"103,342",23.12,"110,715",21.58,"77,271",22.91,"119,153",20.98,"61,891",21.49,"61,522",21.96,"99,983",20.93,"61,522",22.86,"99,983"
"135",2022-02-23 13:14:00,22.48,"95,724",21.96,"89,293",21.88,"81,838",22.01,"90,563",23.12,"122,880",20.76,"48,640",22.22,"77,722",22.61,"103,342",23.21,"110,797",21.53,"77,455",22.91,"119,153",20.98,"62,054",21.49,"61,399",22.01,"99,860",20.89,"61,399",22.86,"99,860"
"136",2022-02-23 13:15:00,22.52,"96,215",21.92,"89,334",21.88,"81,920",22.09,"90,522",23.16,"123,044",20.76,"48,722",22.22,"77,681",22.61,"103,342",23.16,"110,428",21.62,"77,435",22.95,"119,316",21.02,"61,972",21.49,"61,563",22.01,"100,065",20.89,"61,563",22.91,"100,065"
"137",2022-02-23 13:16:00,22.48,"96,297",21.96,"89,293",21.96,"82,002",22.09,"90,481",23.16,"123,085",20.8,"48,660",22.22,"77,722",22.61,"103,342",23.21,"110,633",21.58,"77,455",22.91,"119,112",21.02,"61,972",21.49,"61,563",22.01,"99,697",20.93,"61,563",22.91,"99,697"
"138",2022-02-23 13:17:00,22.48,"96,256",21.96,"89,457",21.92,"81,142",22.09,"90,685",23.16,"123,044",20.8,"48,558",22.22,"77,619",22.65,"103,465",23.25,"110,715",21.58,"77,414",22.99,"118,743",21.06,"61,952",21.58,"61,563",22.05,"99,901",20.93,"61,563",22.91,"99,901"
"139",2022-02-23 13:18:00,22.56,"96,297",21.96,"89,375",21.92,"81,838",22.05,"90,522",23.21,"123,044",20.85,"48,681",22.31,"77,599",22.65,"103,260",23.16,"110,797",21.62,"77,455",22.99,"119,194",21.06,"61,809",21.53,"61,624",22.01,"99,820",20.93,"61,624",22.95,"99,820"
"140",2022-02-23 13:19:00,22.52,"96,215",22.01,"89,375",21.96,"81,920",22.09,"90,522",23.21,"122,675",20.85,"48,763",22.31,"77,681",22.65,"103,465",23.21,"110,633",21.62,"77,394",22.95,"119,316",21.06,"61,972",21.53,"61,379",22.05,"99,615",20.98,"61,379",22.91,"99,615"
"141",2022-02-23 13:20:00,22.52,"96,051",22.01,"89,457",21.96,"81,797",22.09,"90,522",23.21,"123,085",20.85,"48,804",22.26,"77,578",22.61,"103,547",23.21,"110,551",21.66,"77,353",23.03,"119,030",21.06,"62,054",21.62,"61,624",22.05,"99,820",21.02,"61,624",22.95,"99,820"
"142",2022-02-23 13:21:00,22.52,"96,215",22.05,"89,293",21.96,"81,920",22.13,"90,685",23.21,"123,003",20.85,"48,681",22.26,"77,599",22.65,"103,547",23.21,"110,756",21.66,"77,435",22.99,"119,030",21.06,"61,993",21.58,"61,522",22.09,"99,820",21.02,"61,522",22.99,"99,820"
"143",2022-02-23 13:22:00,22.56,"96,051",22.01,"89,293",21.96,"81,961",22.09,"90,644",23.25,"123,208",20.85,"48,701",22.31,"77,681",22.65,"103,260",23.25,"110,838",21.66,"77,394",23.03,"119,030",21.02,"61,993",21.62,"61,522",22.09,"99,820",20.98,"61,522",22.99,"99,820"
"144",2022-02-23 13:23:00,22.52,"96,092",22.05,"89,375",21.96,"81,797",22.09,"90,604",23.25,"123,044",20.85,"48,742",22.26,"77,599",22.69,"103,465",23.29,"110,797",21.66,"77,496",23.03,"119,153",21.1,"61,891",21.58,"61,563",22.09,"99,738",20.98,"61,563",22.95,"99,738"
"145",2022-02-23 13:24:00,22.56,"96,174",22.01,"89,375",22.01,"81,879",22.13,"90,481",23.25,"123,044",20.89,"48,722",22.35,"77,660",22.65,"103,383",23.29,"110,920",21.66,"77,353",23.03,"119,235",21.06,"61,932",21.62,"61,542",22.05,"99,983",21.02,"61,542",22.99,"99,983"
"146",2022-02-23 13:25:00,22.56,"96,010",22.05,"89,170",22.01,"82,002",22.13,"90,644",23.21,"123,249",20.89,"48,763",22.31,"77,722",22.69,"103,547",23.29,"110,838",21.7,"77,517",23.08,"119,235",21.1,"61,972",21.58,"61,563",22.09,"99,656",20.98,"61,563",22.95,"99,656"
"147",2022-02-23 13:26:00,22.56,"96,215",22.05,"89,375",22.01,"81,961",22.13,"90,563",23.21,"123,167",20.85,"48,722",22.31,"77,763",22.69,"103,588",23.29,"110,961",21.66,"77,496",22.99,"119,153",21.1,"61,706",21.62,"61,542",22.05,"99,860",21.02,"61,542",22.99,"99,860"
"148",2022-02-23 13:27:00,22.56,"96,051",22.01,"89,375",22.01,"81,920",22.13,"90,604",23.25,"123,044",20.93,"48,640",22.31,"77,763",22.69,"103,424",23.25,"110,715",21.7,"77,517",23.03,"119,112",21.15,"61,993",21.62,"61,563",22.18,"99,738",21.06,"61,563",23.03,"99,738"
"149",2022-02-23 13:28:00,22.56,"95,969",22.05,"89,416",22.01,"81,940",22.18,"90,440",23.25,"122,675",20.89,"48,681",22.35,"77,681",22.73,"103,506",23.34,"110,428",21.7,"77,435",23.03,"118,579",21.15,"61,932",21.62,"61,645",22.13,"99,901",21.06,"61,645",23.03,"99,901"
"150",2022-02-23 13:29:00,22.61,"96,010",22.09,"89,457",22.05,"81,777",22.18,"90,522",23.29,"123,044",20.93,"48,701",22.39,"77,394",22.69,"103,383",23.38,"110,756",21.75,"77,230",23.08,"119,194",21.15,"61,706",21.66,"61,624",22.13,"99,860",21.06,"61,624",23.03,"99,860"
"151",2022-02-23 13:30:00,22.61,"96,215",22.05,"89,375",22.05,"81,838",22.18,"90,685",23.25,"123,331",20.93,"48,701",22.35,"77,681",22.69,"103,506",23.34,"110,838",21.7,"77,394",23.08,"119,153",21.1,"61,972",21.66,"61,276",22.13,"99,369",21.06,"61,276",23.03,"99,369"
"152",2022-02-23 13:31:00,22.61,"96,133",22.09,"89,375",22.05,"82,104",22.18,"90,563",23.29,"123,003",20.89,"48,681",22.43,"77,660",22.69,"103,424",23.34,"110,920",21.7,"77,496",23.08,"118,989",21.15,"61,932",21.66,"61,563",22.13,"99,820",21.06,"61,563",23.03,"99,820"
"153",2022-02-23 13:32:00,22.61,"96,174",22.13,"89,498",22.09,"82,022",22.18,"90,644",23.34,"123,167",20.98,"48,681",22.39,"77,722",22.78,"103,465",23.38,"110,920",21.75,"77,537",23.08,"119,112",21.15,"61,972",21.66,"61,686",22.18,"99,779",21.06,"61,686",23.08,"99,779"
"154",2022-02-23 13:33:00,22.65,"96,174",22.09,"89,252",22.05,"82,002",22.22,"90,522",23.34,"123,331",20.93,"48,722",22.35,"77,537",22.73,"103,547",23.38,"111,002",21.7,"77,414",23.08,"119,357",21.15,"61,952",21.66,"61,624",22.13,"99,942",21.06,"61,624",23.08,"99,942"
"155",2022-02-23 13:34:00,22.69,"96,297",22.09,"89,334",22.09,"81,859",22.22,"90,685",23.38,"123,208",20.98,"48,640",22.39,"77,660",22.78,"103,588",23.38,"110,920",21.75,"77,414",23.08,"119,316",21.19,"61,972",21.7,"61,563",22.18,"99,779",21.1,"61,563",23.03,"99,779"
"156",2022-02-23 13:35:00,22.69,"96,215",22.13,"89,334",22.05,"82,022",22.22,"90,644",23.29,"123,167",20.98,"48,497",22.43,"77,681",22.78,"103,711",23.34,"110,838",21.75,"77,496",23.12,"119,357",21.23,"61,972",21.75,"61,542",22.18,"99,820",21.1,"61,542",23.12,"99,820"
"157",2022-02-23 13:36:00,22.69,"96,256",22.13,"89,293",22.09,"81,838",22.22,"90,685",23.29,"123,085",20.98,"48,742",22.39,"77,660",22.78,"103,383",23.42,"110,920",21.79,"77,332",23.12,"118,784",21.19,"61,993",21.7,"61,563",22.18,"99,738",21.15,"61,563",23.08,"99,738"
"158",2022-02-23 13:37:00,22.69,"96,215",22.13,"89,334",22.09,"81,859",22.26,"90,644",23.38,"123,085",21.02,"48,763",22.43,"77,599",22.78,"103,588",23.38,"110,920",21.75,"77,435",23.16,"119,235",21.23,"61,993",21.7,"61,583",22.18,"100,065",21.1,"61,583",23.12,"100,065"
"159",2022-02-23 13:38:00,22.69,"96,092",22.13,"89,375",22.13,"81,961",22.26,"90,604",23.38,"123,044",21.02,"48,722",22.43,"77,537",22.82,"103,465",23.38,"110,838",21.79,"77,496",23.16,"119,398",21.19,"61,932",21.75,"61,522",22.22,"99,779",21.15,"61,522",23.08,"99,779"
"160",2022-02-23 13:39:00,22.69,"96,133",22.13,"89,334",22.13,"81,940",22.26,"90,685",23.34,"123,044",21.02,"48,783",22.43,"77,578",22.78,"103,260",23.42,"110,756",21.79,"77,537",23.12,"119,398",21.23,"61,768",21.75,"61,563",22.22,"99,983",21.15,"61,563",23.12,"99,983"
"161",2022-02-23 13:40:00,22.69,"96,051",22.13,"89,416",22.13,"82,022",22.26,"90,522",23.38,"123,003",21.02,"48,681",22.43,"77,517",22.78,"103,383",23.38,"110,838",21.83,"77,517",23.16,"119,030",21.23,"61,952",21.7,"61,563",22.22,"99,901",21.15,"61,563",23.08,"99,901"
"162",2022-02-23 13:41:00,22.73,"96,010",22.26,"89,457",22.13,"81,879",22.31,"90,644",23.38,"123,208",21.02,"48,783",22.43,"77,763",22.78,"103,629",23.42,"110,920",21.83,"77,496",23.16,"119,235",21.28,"61,932",21.75,"61,542",22.22,"100,147",21.15,"61,542",23.16,"100,147"
"163",2022-02-23 13:42:00,22.69,"96,051",22.18,"89,416",22.13,"82,043",22.31,"90,522",23.38,"123,003",21.02,"48,701",22.43,"77,517",22.86,"103,465",23.46,"110,920",21.83,"77,455",23.16,"119,235",21.28,"61,809",21.75,"61,583",22.22,"99,860",21.19,"61,583",23.16,"99,860"
"164",2022-02-23 13:43:00,22.69,"96,215",22.22,"89,457",22.18,"81,961",22.26,"90,685",23.38,"123,085",21.06,"48,722",22.43,"77,660",22.82,"103,465",23.46,"110,920",21.83,"77,414",23.21,"119,235",21.28,"61,993",21.7,"61,522",22.22,"99,860",21.15,"61,522",23.12,"99,860"
"165",2022-02-23 13:44:00,22.73,"95,969",22.18,"89,129",22.13,"81,920",22.31,"90,685",23.46,"123,044",21.06,"48,701",22.48,"77,722",22.78,"103,588",23.46,"110,715",21.83,"77,455",23.21,"119,316",21.28,"61,932",21.75,"61,522",22.26,"99,738",21.19,"61,522",23.16,"99,738"
"166",2022-02-23 13:45:00,22.73,"96,133",22.22,"89,416",22.18,"81,920",22.31,"90,522",23.38,"123,085",21.02,"48,599",22.48,"77,681",22.86,"103,465",23.46,"110,715",21.88,"77,169",23.16,"119,194",21.28,"61,993",21.75,"61,665",22.22,"100,065",21.19,"61,665",23.16,"100,065"
